UUID,timeSlot,totalKeys,sharing,consumption,remainder
79394d52d0794fda6566cbb829fee639,24,18666,7879,2637.860454,0.858681
7cda77cd212ff9a480f08ca8a91f0eca,24,4849906,4554556,472933.7337,0.902486
8569bee0f4aba3c064656bff33a63b1f,24,109052152,39143871,25659098.95,0.764708
96b7bd9a421bca1b6a8e2916b9ce9f93,24,1474800,1302501,120157.8552,0.918526
9f1da583f2fe3f475c87afdae6abb996,24,71303415,3642205,13581375.37,0.809527
a9448eba34ad3e5c3eff2f19199bad94,24,1073741886,272828899,536870943,0.5
b28f42d989cfc821a762df290c62f729,24,1073741885,315156654,357913603.8,0.666667
bf9e293b83ddbb32040aac0c6be221e5,25,63,5,63,0
cd4c30b63be63dae7decda66c45e6ee5,25,63,53,63,0
e7f180f200d2b3d396c7cf54570eaef2,25,1140850935,1125019956,217304722.7,0.809524
fbf102d198ba287a353b0cddc191cb0d,25,157143,150661,10510.6667,0.933114
000c00a0e99903f7255edf24d9ab0b6a,25,233581,217525,15198.18135,0.934934
19eeafb7e15ffdc347fc9f61116ea605,25,8650867,2753208,935115.4684,0.891905
1af9d33faff1826077e29e195ac5ef14,25,62572,53931,3731.356076,0.940367
1b7b4236e27163699013842b23f58639,25,167772282,99496171,74565384.1,0.555556
23e6fc29cc7fdf127fd57797caec1ef9,25,150995065,6595762,46459973.54,0.692308
24b701ecd0db088223878f634ae6d43e,25,6952,6490,476.879392,0.931404
2625494724018df4323553ff542e2e5a,25,11369,1848,1353.183856,0.880976
286b271a873c7b4e190f384e28e4063a,25,2687089,73673,238737.1093,0.911154
2a5fdd3f3ba34c005a3b110662f2420e,25,402653212,212123183,100663303,0.75
32ab7472fba2c88bab5ba0c0961b3457,25,26214517,13577418,3615689.686,0.862073
39469674a01435b4e00763a53c550bae,25,0,0,0,0
3b23e436f382689ed501eb22c1b95736,25,15204468,6854698,1842857.544,0.878795
582dff23dc4fe61ae147f9bbffddb682,25,2162,773,0,1
5da7f1a2c0703c294a1b14677c00ab70,25,44040310,35725759,7046361.519,0.840002
6e0c2e9c32fac15d0b736e7f72760ce0,25,802927,471259,60481.2792,0.924674
751cbcc1c2e98718b8504bde96824acb,25,434286,348886,30358.32854,0.930096
79394d52d0794fda6566cbb829fee639,25,18154,6910,2993.104442,0.835127
7cda77cd212ff9a480f08ca8a91f0eca,25,4849778,1792389,473032.7968,0.902463
8569bee0f4aba3c064656bff33a63b1f,25,109052024,58413590,25659177.88,0.764707
96b7bd9a421bca1b6a8e2916b9ce9f93,25,1474672,579067,120265.4003,0.918446
9f1da583f2fe3f475c87afdae6abb996,25,71303287,601753,13581493.59,0.809525
a9448eba34ad3e5c3eff2f19199bad94,25,1073741854,907152126,536870927,0.5
b28f42d989cfc821a762df290c62f729,25,1073741853,650235311,357913593.1,0.666667
bf9e293b83ddbb32040aac0c6be221e5,26,31,1,31,0
cd4c30b63be63dae7decda66c45e6ee5,26,31,31,31,0
e7f180f200d2b3d396c7cf54570eaef2,26,1140850807,726336525,217304698.3,0.809524
fbf102d198ba287a353b0cddc191cb0d,26,156631,22037,10952.57931,0.930074
000c00a0e99903f7255edf24d9ab0b6a,26,233517,40934,15254.03099,0.934677
19eeafb7e15ffdc347fc9f61116ea605,26,8650803,130504,935169.1059,0.891898
1af9d33faff1826077e29e195ac5ef14,26,62508,1517,3787.67226,0.939405
1b7b4236e27163699013842b23f58639,26,167772218,161593160,74565355.66,0.555556
23e6fc29cc7fdf127fd57797caec1ef9,26,150995001,45130204,46459953.85,0.692308
24b701ecd0db088223878f634ae6d43e,26,6696,3356,688.978224,0.897106
2625494724018df4323553ff542e2e5a,26,11113,4290,1543.162293,0.861139
286b271a873c7b4e190f384e28e4063a,26,2687025,562509,238790.5377,0.911132
2a5fdd3f3ba34c005a3b110662f2420e,26,402653196,186798563,100663299,0.75
32ab7472fba2c88bab5ba0c0961b3457,26,26214453,3362930,3615733.288,0.862071
39469674a01435b4e00763a53c550bae,26,1392,470,0,1
3b23e436f382689ed501eb22c1b95736,26,15204404,10977998,1842910.604,0.878791
582dff23dc4fe61ae147f9bbffddb682,26,3975,2075,240.51135,0.939494
5da7f1a2c0703c294a1b14677c00ab70,26,44040246,29025349,7046395.32,0.840001
6e0c2e9c32fac15d0b736e7f72760ce0,26,802863,727294,60535.06734,0.924601
751cbcc1c2e98718b8504bde96824acb,26,434222,379824,30413.3431,0.929959
79394d52d0794fda6566cbb829fee639,26,17898,14575,3161.663802,0.823351
7cda77cd212ff9a480f08ca8a91f0eca,26,4849714,3919414,473084.751,0.902451
8569bee0f4aba3c064656bff33a63b1f,26,109051960,82544234,25659271.88,0.764706
96b7bd9a421bca1b6a8e2916b9ce9f93,26,1474608,796175,120319.1652,0.918406
96cc4d1951f719c6cd9340eb9b502315,26,0,0,0,0
9f1da583f2fe3f475c87afdae6abb996,26,71303223,24590821,13581481.4,0.809525
a9448eba34ad3e5c3eff2f19199bad94,26,1073741838,383771071,536870919,0.5
b28f42d989cfc821a762df290c62f729,26,1073741837,202342542,357913587.8,0.666667
bf9e293b83ddbb32040aac0c6be221e5,27,15,5,15,0
cd4c30b63be63dae7decda66c45e6ee5,27,15,13,15,0
e7f180f200d2b3d396c7cf54570eaef2,27,1140850743,262666764,217304686.1,0.809524
fbf102d198ba287a353b0cddc191cb0d,27,156375,130082,11172.36825,0.928554
000c00a0e99903f7255edf24d9ab0b6a,27,233485,154753,15281.82674,0.934549
19eeafb7e15ffdc347fc9f61116ea605,27,8650771,5755743,935191.599,0.891895
1af9d33faff1826077e29e195ac5ef14,27,62476,36917,3815.784176,0.938924
1b7b4236e27163699013842b23f58639,27,167772186,90725854,74565341.43,0.555556
23e6fc29cc7fdf127fd57797caec1ef9,27,150994969,122250009,46459944,0.692308
24b701ecd0db088223878f634ae6d43e,27,6568,3733,788.442424,0.879957
2625494724018df4323553ff542e2e5a,27,10985,4866,1634.3483,0.85122
286b271a873c7b4e190f384e28e4063a,27,2686993,2276698,238814.5639,0.911122
2a5fdd3f3ba34c005a3b110662f2420e,27,402653188,261029962,100663297,0.75
32ab7472fba2c88bab5ba0c0961b3457,27,26214421,10004442,3615755.089,0.86207
39469674a01435b4e00763a53c550bae,27,2230,1089,121.05109,0.945717
3b23e436f382689ed501eb22c1b95736,27,15204372,8043969,1842921.93,0.87879
582dff23dc4fe61ae147f9bbffddb682,27,3847,2226,349.149873,0.909241
5da7f1a2c0703c294a1b14677c00ab70,27,44040214,12421787,7046390.2,0.840001
6e0c2e9c32fac15d0b736e7f72760ce0,27,802831,69578,60562.35932,0.924564
726fd6325dc02b13a68e292891fd74d5,27,0,0,0,0
751cbcc1c2e98718b8504bde96824acb,27,434190,100591,30441.0609,0.92989
79394d52d0794fda6566cbb829fee639,27,17770,673,3243.68249,0.817463
7cda77cd212ff9a480f08ca8a91f0eca,27,4849682,3355939,473110.7275,0.902445
8569bee0f4aba3c064656bff33a63b1f,27,109051928,46652741,25659264.35,0.764706
96b7bd9a421bca1b6a8e2916b9ce9f93,27,1474576,871421,120346.0457,0.918386
96cc4d1951f719c6cd9340eb9b502315,27,217,20,0,1
9f1da583f2fe3f475c87afdae6abb996,27,71303191,67629712,13581546.61,0.809524
a9448eba34ad3e5c3eff2f19199bad94,27,1073741830,302494570,536870915,0.5
b28f42d989cfc821a762df290c62f729,27,1073741829,95912366,357913585.1,0.666667
bf9e293b83ddbb32040aac0c6be221e5,28,7,4,7,0
cd4c30b63be63dae7decda66c45e6ee5,28,7,1,7,0
e7f180f200d2b3d396c7cf54570eaef2,28,1140850711,81369252,217304680,0.809524
fbf102d198ba287a353b0cddc191cb0d,28,156247,138781,11281.97088,0.927794
000c00a0e99903f7255edf24d9ab0b6a,28,233469,165811,15295.72154,0.934485
19eeafb7e15ffdc347fc9f61116ea605,28,8650755,4024294,935207.1708,0.891893
1af9d33faff1826077e29e195ac5ef14,28,62460,42741,3829.85982,0.938683
1b7b4236e27163699013842b23f58639,28,167772170,54639045,74565334.32,0.555556
23e6fc29cc7fdf127fd57797caec1ef9,28,150994953,1830148,46459939.08,0.692308
24b701ecd0db088223878f634ae6d43e,28,6504,1722,836.524968,0.871383
2625494724018df4323553ff542e2e5a,28,10921,9176,1678.983619,0.846261
286b271a873c7b4e190f384e28e4063a,28,2686977,2414908,238829.2637,0.911116
2a5fdd3f3ba34c005a3b110662f2420e,28,402653184,367581770,100663296,0.75
32ab7472fba2c88bab5ba0c0961b3457,28,26214405,12062341,3615779.096,0.862069
39469674a01435b4e00763a53c550bae,28,2166,1767,176.36655,0.918575
3b23e436f382689ed501eb22c1b95736,28,15204356,4053518,1842935.195,0.878789
582dff23dc4fe61ae147f9bbffddb682,28,3783,2597,400.562955,0.894115
5da7f1a2c0703c294a1b14677c00ab70,28,44040198,39141456,7046431.68,0.84
6e0c2e9c32fac15d0b736e7f72760ce0,28,802815,524799,60576.40583,0.924545
726fd6325dc02b13a68e292891fd74d5,28,291,209,0,1
751cbcc1c2e98718b8504bde96824acb,28,434174,215337,30454.70106,0.929856
79394d52d0794fda6566cbb829fee639,28,17706,9650,3284.144292,0.814518
7cda77cd212ff9a480f08ca8a91f0eca,28,4849666,3253240,473123.7156,0.902442
8569bee0f4aba3c064656bff33a63b1f,28,109051912,29719476,25659260.58,0.764706
96b7bd9a421bca1b6a8e2916b9ce9f93,28,1474560,1192270,120359.4854,0.918376
96cc4d1951f719c6cd9340eb9b502315,28,1229,142,60.831813,0.950503
9f1da583f2fe3f475c87afdae6abb996,28,71303175,35029396,13581543.56,0.809524
a9448eba34ad3e5c3eff2f19199bad94,28,1073741826,169794659,536870913,0.5
b28f42d989cfc821a762df290c62f729,28,1073741825,321009283,357913583.8,0.666667
bf9e293b83ddbb32040aac0c6be221e5,29,3,1,3,0
cd4c30b63be63dae7decda66c45e6ee5,29,3,2,3,0
da43ab15b4ab7324d91f3717b2d9e029,29,0,0,0,0
e7f180f200d2b3d396c7cf54570eaef2,29,1140850695,717599442,217304677,0.809524
fbf102d198ba287a353b0cddc191cb0d,29,156183,5955,11336.69924,0.927414
000c00a0e99903f7255edf24d9ab0b6a,29,233461,226857,15302.66817,0.934453
19eeafb7e15ffdc347fc9f61116ea605,29,8650747,4136201,935206.3059,0.891893
1af9d33faff1826077e29e195ac5ef14,29,62452,26533,3836.863524,0.938563
1b7b4236e27163699013842b23f58639,29,167772162,41960935,74565330.77,0.555556
23e6fc29cc7fdf127fd57797caec1ef9,29,150994945,107126111,46459936.62,0.692308
24b701ecd0db088223878f634ae6d43e,29,6472,2908,860.16116,0.867095
2625494724018df4323553ff542e2e5a,29,10889,2374,1701.068691,0.843781
286b271a873c7b4e190f384e28e4063a,29,2686969,1929077,238836.6135,0.911113
2a5fdd3f3ba34c005a3b110662f2420e,29,402653182,323792498,100663295.5,0.75
32ab7472fba2c88bab5ba0c0961b3457,29,26214397,21105679,3615777.993,0.862069
32cfe384db792f80725b066ae72b087b,29,0,0,0,0
39469674a01435b4e00763a53c550bae,29,2134,1587,202.721464,0.905004
3b23e436f382689ed501eb22c1b95736,29,15204348,12365052,1842949.43,0.878788
582dff23dc4fe61ae147f9bbffddb682,29,3751,2587,425.543448,0.886552
5da7f1a2c0703c294a1b14677c00ab70,29,44040190,40315276,7046430.4,0.84
6e0c2e9c32fac15d0b736e7f72760ce0,29,802807,485223,60583.02745,0.924536
726fd6325dc02b13a68e292891fd74d5,29,664,42,30.528728,0.954023
751cbcc1c2e98718b8504bde96824acb,29,434166,192964,30461.52073,0.929839
79394d52d0794fda6566cbb829fee639,29,17674,14721,3304.224996,0.813046
7cda77cd212ff9a480f08ca8a91f0eca,29,4849658,1025467,473132.6345,0.90244
8569bee0f4aba3c064656bff33a63b1f,29,109051904,85205210,25659258.7,0.764706
96b7bd9a421bca1b6a8e2916b9ce9f93,29,1474552,1356098,120364.7307,0.918372
96cc4d1951f719c6cd9340eb9b502315,29,1197,859,88.872462,0.925754
9f1da583f2fe3f475c87afdae6abb996,29,71303167,36874546,13581542.04,0.809524
a9448eba34ad3e5c3eff2f19199bad94,29,1073741824,1072804652,536870912,0.5
b28f42d989cfc821a762df290c62f729,29,1073741823,1013921223,357913583.1,0.666667
bf9e293b83ddbb32040aac0c6be221e5,30,1,1,1,0
cd4c30b63be63dae7decda66c45e6ee5,30,1,1,1,0
da43ab15b4ab7324d91f3717b2d9e029,30,38,24,0,1
e7f180f200d2b3d396c7cf54570eaef2,30,1140850687,308392624,217304675.5,0.809524
fbf102d198ba287a353b0cddc191cb0d,30,156151,144140,11364.04518,0.927224
000c00a0e99903f7255edf24d9ab0b6a,30,233457,132468,15306.14129,0.934437
19eeafb7e15ffdc347fc9f61116ea605,30,8650743,1327461,935214.5242,0.891892
1af9d33faff1826077e29e195ac5ef14,30,62448,21017,3840.364656,0.938503
1b7b4236e27163699013842b23f58639,30,167772158,52721178,74565328.99,0.555556
23e6fc29cc7fdf127fd57797caec1ef9,30,150994941,37180989,46459935.39,0.692308
24b701ecd0db088223878f634ae6d43e,30,6456,3789,871.869888,0.864952
2625494724018df4323553ff542e2e5a,30,10873,827,1712.040834,0.842542
286b271a873c7b4e190f384e28e4063a,30,2686965,2094889,238838.9449,0.911112
2a5fdd3f3ba34c005a3b110662f2420e,30,402653181,2155177,0,1
32ab7472fba2c88bab5ba0c0961b3457,30,26214393,24349090,3615777.441,0.862069
32cfe384db792f80725b066ae72b087b,30,136,108,0,1
39469674a01435b4e00763a53c550bae,30,2118,475,215.572158,0.898219
3b23e436f382689ed501eb22c1b95736,30,15204344,3964466,1842948.945,0.878788
4170a28cc94f27124d0582470c7a804a,30,0,0,0,0
582dff23dc4fe61ae147f9bbffddb682,30,3735,1327,437.85405,0.88277
5da7f1a2c0703c294a1b14677c00ab70,30,44040186,17975532,7046429.76,0.84
6e0c2e9c32fac15d0b736e7f72760ce0,30,802803,584534,60586.73961,0.924531
726fd6325dc02b13a68e292891fd74d5,30,648,279,44.689968,0.931034
751cbcc1c2e98718b8504bde96824acb,30,434162,329973,30465.14754,0.92983
79394d52d0794fda6566cbb829fee639,30,17658,5777,3314.23002,0.81231
7cda77cd212ff9a480f08ca8a91f0eca,30,4849654,2650432,473132.2442,0.90244
8569bee0f4aba3c064656bff33a63b1f,30,109051900,2979086,25659257.76,0.764706
96b7bd9a421bca1b6a8e2916b9ce9f93,30,1474548,948227,120368.8278,0.918369
96cc4d1951f719c6cd9340eb9b502315,30,1181,1081,102.29822,0.91338
9f1da583f2fe3f475c87afdae6abb996,30,71303163,26066944,13581541.28,0.809524
a9448eba34ad3e5c3eff2f19199bad94,30,1073741823,810747711,0,1
b28f42d989cfc821a762df290c62f729,30,1073741822,22263428,0,1
bf9e293b83ddbb32040aac0c6be221e5,31,0,0,0,0
cd4c30b63be63dae7decda66c45e6ee5,31,76,41,76,0
da43ab15b4ab7324d91f3717b2d9e029,31,349,190,15.298764,0.956164
e7f180f200d2b3d396c7cf54570eaef2,31,1140850683,460010957,217304674.7,0.809524
fbf102d198ba287a353b0cddc191cb0d,31,156135,122208,11377.71359,0.927129
000c00a0e99903f7255edf24d9ab0b6a,31,233455,137168,15307.87781,0.934429
19eeafb7e15ffdc347fc9f61116ea605,31,8650741,3954811,935214.308,0.891892
1af9d33faff1826077e29e195ac5ef14,31,62446,40896,3842.115042,0.938473
1b7b4236e27163699013842b23f58639,31,167772156,90462324,74565328.1,0.555556
23e6fc29cc7fdf127fd57797caec1ef9,31,150994939,5061353,46459934.77,0.692308
24b701ecd0db088223878f634ae6d43e,31,6448,5649,877.70176,0.86388
2625494724018df4323553ff542e2e5a,31,10865,4516,1717.51747,0.841922
286b271a873c7b4e190f384e28e4063a,31,2686963,354970,238841.4541,0.911111
2a5fdd3f3ba34c005a3b110662f2420e,31,402653181,274884947,0,1
32ab7472fba2c88bab5ba0c0961b3457,31,26214391,25735673,3615777.165,0.862069
32cfe384db792f80725b066ae72b087b,31,187,27,0,1
39469674a01435b4e00763a53c550bae,31,2110,1806,221.91714,0.894826
3b23e436f382689ed501eb22c1b95736,31,15204342,5459757,1842948.703,0.878788
4170a28cc94f27124d0582470c7a804a,31,50,7,0,1
582dff23dc4fe61ae147f9bbffddb682,31,3727,609,443.963967,0.880879
5da7f1a2c0703c294a1b14677c00ab70,31,44040184,40986683,7046429.44,0.84
6e0c2e9c32fac15d0b736e7f72760ce0,31,802801,155752,60588.19427,0.924529
726fd6325dc02b13a68e292891fd74d5,31,640,596,51.4944,0.91954
751cbcc1c2e98718b8504bde96824acb,31,434160,50325,30466.74384,0.929826
79394d52d0794fda6566cbb829fee639,31,17650,10841,3319.2237,0.811942
7cda77cd212ff9a480f08ca8a91f0eca,31,4849652,797546,473136.8988,0.902439
8569bee0f4aba3c064656bff33a63b1f,31,109051898,33315703,25659257.29,0.764706
91dbcd5baf074fe8be6f39281bf835f2,31,0,0,0,0
96b7bd9a421bca1b6a8e2916b9ce9f93,31,1474546,554017,120370.1391,0.918368
96cc4d1951f719c6cd9340eb9b502315,31,1173,306,108.862611,0.907193
9f1da583f2fe3f475c87afdae6abb996,31,71303161,11473201,13581540.89,0.809524
a9448eba34ad3e5c3eff2f19199bad94,31,1073741823,1007182089,47068546.55,0.956164
b28f42d989cfc821a762df290c62f729,31,1073741822,975251344,204522047.3,0.809524
bf9e293b83ddbb32040aac0c6be221e5,32,0,0,0,0
cd4c30b63be63dae7decda66c45e6ee5,32,0,0,0,0.934429
da43ab15b4ab7324d91f3717b2d9e029,32,341,109,36.864828,0.891892
e7f180f200d2b3d396c7cf54570eaef2,32,1140850681,912907975,70193119.85,0.938473
fbf102d198ba287a353b0cddc191cb0d,32,156127,85268,69389.70839,0.555556
000c00a0e99903f7255edf24d9ab0b6a,32,233454,37925,71831.92817,0.692308
19eeafb7e15ffdc347fc9f61116ea605,32,8650740,1361677,1177538.729,0.86388
1af9d33faff1826077e29e195ac5ef14,32,62445,33450,9871.18071,0.841922
1b7b4236e27163699013842b23f58639,32,167772155,74784963,14913099.09,0.911111
23e6fc29cc7fdf127fd57797caec1ef9,32,150994938,76150889,0,1
24b701ecd0db088223878f634ae6d43e,32,6444,2573,880.611264,0.863344
2625494724018df4323553ff542e2e5a,32,10861,1894,1720.252068,0.841612
286b271a873c7b4e190f384e28e4063a,32,2686962,2642660,117785.6662,0.956164
2a5fdd3f3ba34c005a3b110662f2420e,32,402653181,274698661,76695767.3,0.809524
32ab7472fba2c88bab5ba0c0961b3457,32,26214390,1135433,1910268.814,0.927129
32cfe384db792f80725b066ae72b087b,32,187,13,12.261777,0.934429
39469674a01435b4e00763a53c550bae,32,2106,421,227.675448,0.891892
3b23e436f382689ed501eb22c1b95736,32,15204341,807930,935477.4887,0.938473
4170a28cc94f27124d0582470c7a804a,32,79,34,35.111076,0.555556
582dff23dc4fe61ae147f9bbffddb682,32,3723,3333,1145.537316,0.692308
5da7f1a2c0703c294a1b14677c00ab70,32,44040183,42190428,5994749.71,0.86388
6e0c2e9c32fac15d0b736e7f72760ce0,32,802800,413578,126905.0184,0.841922
726fd6325dc02b13a68e292891fd74d5,32,636,275,56.533404,0.911111
751cbcc1c2e98718b8504bde96824acb,32,434159,63162,0,1
79394d52d0794fda6566cbb829fee639,32,17646,2848,3321.718332,0.811758
7cda77cd212ff9a480f08ca8a91f0eca,32,4849651,213480,212589.3012,0.956164
8569bee0f4aba3c064656bff33a63b1f,32,109051897,101482726,20771769.13,0.809524
91dbcd5baf074fe8be6f39281bf835f2,32,12,0,0.874452,0.927129
96b7bd9a421bca1b6a8e2916b9ce9f93,32,1474545,316999,96687.3902,0.934429
96cc4d1951f719c6cd9340eb9b502315,32,1169,907,126.378252,0.891892
9f1da583f2fe3f475c87afdae6abb996,32,71303160,5797519,4387069.525,0.938473
a9448eba34ad3e5c3eff2f19199bad94,32,1073741823,492746025,477218110.8,0.555556
b28f42d989cfc821a762df290c62f729,32,1073741822,599515603,330381768.7,0.692308
bf9e293b83ddbb32040aac0c6be221e5,33,0,0,0,0.86388
cd4c30b63be63dae7decda66c45e6ee5,33,0,0,0,0.841922
da43ab15b4ab7324d91f3717b2d9e029,33,337,199,29.955593,0.911111
e5e924358c73cd453d7fb072ef0442aa,33,0,0,0,0.956164
e7f180f200d2b3d396c7cf54570eaef2,33,1140850680,222572831,217304674.1,0.809524
fbf102d198ba287a353b0cddc191cb0d,33,156123,106943,11376.83913,0.927129
000c00a0e99903f7255edf24d9ab0b6a,33,233454,146728,15307.81223,0.934429
19eeafb7e15ffdc347fc9f61116ea605,33,8650740,2378584,935214.1999,0.891892
1af9d33faff1826077e29e195ac5ef14,33,62445,28601,3842.053515,0.938473
1b7b4236e27163699013842b23f58639,33,167772155,56567559,74565327.66,0.555556
23e6fc29cc7fdf127fd57797caec1ef9,33,150994938,9022470,46459934.46,0.692308
24b701ecd0db088223878f634ae6d43e,33,6442,2258,876.88504,0.86388
2625494724018df4323553ff542e2e5a,33,10859,9441,1716.569002,0.841922
286b271a873c7b4e190f384e28e4063a,33,2686962,1883782,238841.3652,0.911111
2a5fdd3f3ba34c005a3b110662f2420e,33,402653181,60559097,76695767.3,0.809524
32ab7472fba2c88bab5ba0c0961b3457,33,26214390,2323906,1833067.435,0.930074
32cfe384db792f80725b066ae72b087b,33,187,88,12.215401,0.934677
39469674a01435b4e00763a53c550bae,33,2104,2090,227.446608,0.891898
3b23e436f382689ed501eb22c1b95736,33,15204341,1323473,921307.0429,0.939405
4170a28cc94f27124d0582470c7a804a,33,79,7,35.111076,0.555556
582dff23dc4fe61ae147f9bbffddb682,33,3721,364,1144.921932,0.692308
5da7f1a2c0703c294a1b14677c00ab70,33,44040183,32388324,4531470.59,0.897106
6e0c2e9c32fac15d0b736e7f72760ce0,33,802800,334869,111477.6108,0.861139
726fd6325dc02b13a68e292891fd74d5,33,634,36,56.342312,0.911132
751cbcc1c2e98718b8504bde96824acb,33,434159,116752,108539.75,0.75
79394d52d0794fda6566cbb829fee639,33,17644,3919,2433.619276,0.862071
7cda77cd212ff9a480f08ca8a91f0eca,33,4849651,308836,0,1
8569bee0f4aba3c064656bff33a63b1f,33,109051897,52857392,13218071.38,0.878791
91dbcd5baf074fe8be6f39281bf835f2,33,43,19,2.601758,0.939494
96b7bd9a421bca1b6a8e2916b9ce9f93,33,1474545,19390,235925.7255,0.840001
96cc4d1951f719c6cd9340eb9b502315,33,1167,1123,87.990633,0.924601
9f1da583f2fe3f475c87afdae6abb996,33,71303160,9721674,4994144.63,0.929959
a28aafe3a71af397e522b57b2d36f0ab,33,0,0,0,0.823351
a9448eba34ad3e5c3eff2f19199bad94,33,1073741823,476382006,104742441.1,0.902451
b28f42d989cfc821a762df290c62f729,33,1073741822,410813998,252645008.3,0.764706
bf9e293b83ddbb32040aac0c6be221e5,34,0,0,0,0.918406
cd4c30b63be63dae7decda66c45e6ee5,34,0,0,0,0
da43ab15b4ab7324d91f3717b2d9e029,34,335,102,63.809125,0.809525
e5e924358c73cd453d7fb072ef0442aa,34,1,1,0.5,0.5
e7f180f200d2b3d396c7cf54570eaef2,34,1140850680,478299460,380283179.7,0.666667
fbf102d198ba287a353b0cddc191cb0d,34,156121,105955,156121,0
000c00a0e99903f7255edf24d9ab0b6a,34,233454,159402,233454,0
19eeafb7e15ffdc347fc9f61116ea605,34,8650740,8350912,1647758.352,0.809524
1af9d33faff1826077e29e195ac5ef14,34,62445,15944,4461.44547,0.928554
1b7b4236e27163699013842b23f58639,34,167772155,17657535,10980855.32,0.934549
23e6fc29cc7fdf127fd57797caec1ef9,34,150994938,67562214,16323307.77,0.891895
24b701ecd0db088223878f634ae6d43e,34,6441,4483,393.390516,0.938924
2625494724018df4323553ff542e2e5a,34,10858,10611,4825.772952,0.555556
286b271a873c7b4e190f384e28e4063a,34,2686962,262726,826756.7117,0.692308
2a5fdd3f3ba34c005a3b110662f2420e,34,402653181,327605543,48335695.81,0.879957
32ab7472fba2c88bab5ba0c0961b3457,34,26214390,22295452,3900176.944,0.85122
32cfe384db792f80725b066ae72b087b,34,187,7,16.620186,0.911122
39469674a01435b4e00763a53c550bae,34,2103,1051,525.75,0.75
3b23e436f382689ed501eb22c1b95736,34,15204341,5693474,2097134.754,0.86207
4170a28cc94f27124d0582470c7a804a,34,79,42,4.288357,0.945717
582dff23dc4fe61ae147f9bbffddb682,34,3720,30,450.9012,0.87879
5da7f1a2c0703c294a1b14677c00ab70,34,44040183,31359735,3997042.969,0.909241
6e0c2e9c32fac15d0b736e7f72760ce0,34,802800,769864,128447.1972,0.840001
726fd6325dc02b13a68e292891fd74d5,34,633,586,47.750988,0.924564
